"tipo_id","tipo_label","n","titolo","data_pubblicazione","download_titolo","download_url"
"OS","ordinanze speciali","5","Interventi di delocalizzazione e ricostruzione in Comune di Valfornace","04/06/2021","Ordinanza Speciale n. 5 del 06 maggio 2021, registrata in data 03 giugno al numero 1438, come modificata con ordinanza speciale n.29 del 2021 (art.4, comma 2) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/06/Ord.-Spec.-n.-5.pdf"
"OS","ordinanze speciali","6","Interventi di ricostruzione delle scuole e del Municipio del Comune di Teramo","06/05/2021","Ordinanza Speciale n. 6 del 06 maggio 2021, registrata in data 03 giugno al numero 1440, come modificata con ordinanza speciale n. 21 del 2021 (art. 4 comma 2), con ordinanza speciale n.29 del 2021 (art.5, comma 2) e con ordinanza n.117 del 2021 (art. 8, comma 7) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/06/Ord.-Spec.-n.-6.pdf"
"OS","ordinanze speciali","7","Interventi di ricostruzione del patrimonio edilizio ATER Teramo","06/05/2021","Ordinanza Speciale n. 7 del 06 maggio 2021, registrata in data 03 giugno 2021 al numero 1441, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 3)- TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/06/Ord.-Spec.-n.-7.pdf"
"OS","ordinanze speciali","8","Ricostruzione della Basilica di San Benedetto in Norcia","06/05/2021","Ordinanza Speciale n. 8 del 06 maggio 2021, registrata in data 22 giugno al numero 1618","https://sisma2016.gov.it/wp-content/uploads/2021/06/Ordinanza-Speciale-n.-8-del-6-maggio-2021.pdf"
"OS","ordinanze speciali","9","Interventi per Comune di San Ginesio","03/06/2021","Ordinanza Speciale n. 9 del 29 maggio 2021, registrata in data 22 giugno al numero 1620, come modificata con ordinanza speciale n. 37 del 2022 (art. 5)- TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/06/Ordinanza-speciale-San-Ginesio-29-maggio-2021_signed.pdf"
"OS","ordinanze speciali","10","Ricostruzione dell’Abbazia di Sant’Eutizio nel Comune di Preci ed altri interventi","15/07/2021","Ordinanza Speciale n. 10 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2130, modificata con l’ordinanza speciale n. 21 del 2021 (art.2) e come modificata con ordinanza speciale n. 37 del 2022 (art. 4)- TESTO NON COORDINATO- TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-10_2021-Preci-SantEutizio_signed.pdf"
"OS","ordinanze speciali","11","Interventi di ricostruzione delle scuole e del Municipio del Comune di Norcia","15/07/2021","Ordinanza Speciale n. 11 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2129","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-11_2021-Norcia_signed.pdf"
"OS","ordinanze speciali","12","Interventi di ricostruzione nel comune di Cascia","15/07/2021","Ordinanza Speciale n. 12 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2128, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 4) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-12_2021-Cascia_signed.pdf"
"OS","ordinanze speciali","13","Interventi in Comune di Campotosto","15/07/2021","Ordinanza Speciale n. 13 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2127, come modificata con ordinanza speciale n. 21 del 2021 (art. 4 comma 5) e con ordinanza speciale n.29 del 2021 (art.4, comma 3) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-13_2021-Campotosto_signed.pdf"
"OS","ordinanze speciali","14","Interventi nel Comune di Castelsantangelo sul Nera","15/07/2021","Ordinanza Speciale n. 14 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2126, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 6) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.Spec_.-14_2021-Castelsantangelo-sul-Nera_signed.pdf"
"OS","ordinanze speciali","15","Interventi di ricostruzione delle scuole del Comune di Montegiorgio","15/07/2021","Ordinanza Speciale n. 15 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2125","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-15_2021-Montegiorgio_signed.pdf"
"OS","ordinanze speciali","16","Interventi di ricostruzione nel Comune di Ussita","15/07/2021","Ordinanza Speciale n. 16 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2124, come modificata con ordinanza speciale n. 21 del 2021 (art. 4 comma 7), con ordinanza speciale n.29 del 2021 (art.5, comma 3) e con ordinanza speciale n. 36 del 2022 (art. 10, comma 3) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-16_2021-Ussita_signed.pdf"
"OS","ordinanze speciali","17","Interventi di ricostruzione del Centro Storico del Comune di Accumoli","15/07/2021","Ordinanza Speciale n. 17 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2123, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 8) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-17_2021-Accumoli_signed.pdf"
"OS","ordinanze speciali","18","Interventi di ricostruzione del Centro Storico di Castelluccio di Norcia","15/07/2021","Ordinanza Speciale n. 18 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2132, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 9) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.Spec_.-18_2021-Castelluccio-di-Norcia_signed.pdf"
"OS","ordinanze speciali","19","Interventi di ricostruzione del Centro Storico di Arquata del Tronto","15/07/2021","Ordinanza Speciale n. 19 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2131, come modificata con ordinanza speciale n.21 del 2021 (art.4, comma 10) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.Spec_.19_2021-Arquata-del-Tronto_signed.pdf"
"OS","ordinanze speciali","20","Interventi di ricostruzione nel comune di Pieve Torina","15/07/2021","Ordinanza Speciale n. 20 del 15 luglio 2021, registrata in data 13 agosto 2021 al numero 2134, come modificata con ordinanza speciale n. 21 del 2021 (art. 4, comma 11) e con ordinanza speciale n.29 del 2021 (art.5, comma 4) ) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/07/Ord.-Spec.-20_2021-Pieve-Torina_signed.pdf"
"OS","ordinanze speciali","21","Disposizioni di modifica e integrazione delle ordinanze speciali","09/08/2021","Ordinanza Speciale n. 21 del 9 agosto 2021, registrata in data 13 agosto 2021 al numero 2133, come modificata con ordinanza speciale n.29 del 2021 (art.5, comma 5) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-modifica-e-integrazioni-delle-ordinanze-speciali-9-agosto-2021_signed.pdf"
"OS","ordinanze speciali","22","Interventi di ricostruzione di scuole, della Sede della Prefettura di Teramo e di altri edifici pubblici e del patrimonio immobiliare della ASL di Teramo","13/08/2021","Ordinanza Speciale n. 22 del 13 agosto 2021, registrata in data 22 agosto al numero 2151","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-Speciale-Teramo-n.-22-13agosto-2021_signed.pdf"
"OS","ordinanze speciali","23","Interventi di salvaguardia geologico-idraulica nei Comune di Ussita, Castelsantangelo sul Nera, Visso, nella zona epicentrale marchigiana maggiormente colpita dagli eventi sismici del 2016","13/08/2021","Ordinanza Speciale n. 23 del 13 agosto 2021, registrata in data 22 agosto al numero 2152, come modificata con ordinanza speciale n.29 del 2021 (art.5, comma 6) e con ordinanza speciale n. 36 del 2022 (art. 10, comma 3)- TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-Speciale-n.-23-13-agosto-2021-dissesti-alta-Valle-del-Nera_signed.pdf"
"OS","ordinanze speciali","24","Interventi di ricostruzione degli immobili della Provincia di Macerata","13/08/2021","Ordinanza Speciale n. 24 del 13 agosto 2021, registrata in data 22 agosto al numero 2153","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-speciale-n.-24-13-agosto-2021-Provincia-Macerata_signed.pdf"
"OS","ordinanze speciali","25","Interventi di ricostruzione dell'Università di Macerata","13/08/2021","Ordinanza Speciale n. 25 del 13 agosto 2021, registrata in data 22 agosto al numero 2154","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-speciale-n.-25-13-agosto-2021-Universita-Macerata_signed.pdf"
"OS","ordinanze speciali","26","Interventi di ricostruzione del Capoluogo del Comune di Visso e frazioni","13/08/2021","Ordinanza Speciale n. 26 del 13 agosto 2021, registrata in data 22 agosto al numero 2155, come modificata con ordinanza speciale n.29 del 2021 (art.5, comma 7) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/08/Ordinanza-Visso-n.-26-13-agosto-2021_signed.pdf"
"OS","ordinanze speciali","27","Interventi di ricostruzione per la riparazione, il ripristino o la demolizione e ricostruzione di immobili pubblici rientranti nel patrimonio dell'Agenzia del Demanio dislocati nelle regioni Umbria, Marche, Lazio e Abruzzo ed interessate dagli eventi sismici a far data dal 24 agosto 2016 ai sensi dell’articolo 14 del decreto legge 17 ottobre 2016, n. 189","14/10/2021","Ordinanza Speciale n. 27 del 14 ottobre 2021, registrata in data 2 novembre al numero 2692, come modificata con ordinanza speciale n. 36 del 2022 (art. 10, comma 4) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/10/Ordinanza-caserme-n.-27-14-ottobre-2021-Rev-Comm-h.-18.33_signed.pdf"
"OS","ordinanze speciali","28","Ordinanza speciale n. 28 del 25 ottobre 2021 ex articolo 11, comma 2, del decreto legge 76 del 2020. “Disposizioni integrative dell’ordinanza speciale n. 9 del 29 maggio 2021 ex articolo 11, comma 2, del decreto legge 76 del 2020 relativa a “Interventi di realizzazione di un nuovo polo scolastico - scuola di infanzia “G. Ciarlantini”, scuola primaria “F. Allevi”, istituto di istruzione superiore “A. Gentili”, istituto professionale di stato per l'industria e l'artigianato “R. Frau”, e sistemazione area sportiva Via dei Tiratori” nel Comune di San Ginesio (MC).","25/10/2021","Ordinanza Speciale n. 28 del 25 ottobre 2021, come modificata con ordinanza speciale n. 37 del 2022 (art. 5)- TESTO NON COORDINATOdichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2021/10/Ordinanza-speciale-28-del-25-ottobre-2021-donazione-FBA-8-rev_signed.pdf"
"OS","ordinanze speciali","29","Ordinanza speciale n. 29 del 31 dicembre 2021 ex articolo 11, comma 2, del decreto legge 76 del 2020 “Disposizioni di modifica e integrazione delle ordinanze speciali”.","31/12/2021","Ordinanza Speciale n. 29 del 31 dicembre 2021, modificata con ordinanza speciale n. 32 del 2022 e con ordinanza speciale n. 37 del 2022 (art. 2), registrata in data 1 febbraio 2022 al numero 200 - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/12/Ordinanza-29-omnibus-speciale-1_signed.pdf"
"OS","ordinanze speciali","30","Ordinanza speciale n. 30 del 31 dicembre 2021 ex articolo 11, comma 2, del decreto legge 76 del 2020. “Interventi di ricostruzione degli immobili dei Comuni di Mogliano, Montelparo e Castelraimondo”","31/12/2021","Ordinanza Speciale n. 30 del 31 dicembre 2021, registrata in data 1 febbraio 2022 al numero 201","https://sisma2016.gov.it/wp-content/uploads/2021/12/Ordinanza-speciale-n.30_Mogliano_Montelparo_Castelraimondo-22-dic_-1_signed.pdf"
"OS","ordinanze speciali","31","Ordinanza speciale n. 31 del 31 dicembre 2021 [ex articolo 11, comma 2, del decreto legge 76 del 2020.] “Programma Straordinario di Ricostruzione e definizione delle modalità di attuazione degli interventi finalizzati al recupero delle strutture scolastiche dei Comuni delle Regioni di Abruzzo, Lazio, Marche e Umbria”.","31/12/2021","Ordinanza Speciale n. 31 del 31 dicembre 2021, modificata con ordinanza speciale n. 32 del 2022 e registrata in data 1 febbraio 2022 al numero 202 - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2021/12/Ordinanza-Speciale-31-scuole-rev.-31.12.-2021-1_signed.pdf"
"OS","ordinanze speciali","32","Ordinanza speciale n. 32 del 1 febbraio 2022 ex articolo 11, comma 2, del decreto legge 76 del 2020 - “Recepimento osservazioni della Corte dei Conti in sede di controllo preventivo sulle ordinanze speciali n. 29 e n. 31 del 31 dicembre 2021”.","01/02/2022","Ordinanza Speciale n. 32 del 1 febbraio 2022, registrata in data 1 febbraio 2022 al numero 193","https://sisma2016.gov.it/wp-content/uploads/2022/02/Ordinanza-speciale-n_32_del_1-febbraio-2022-1_signed.pdf"
"OS","ordinanze speciali","33","Ordinanza speciale n. 33 del 21 febbraio 2022, ex articolo 11, comma 2, del decreto legge 76/2020. “Interventi nel Comune Tolentino”.","01/04/2022","Ordinanza Speciale n. 33 del 21 febbraio 2022, registrata in data 30 marzo 2022 al numero 752, come modificata con ordinanza speciale n. 36 del 2022 (art. 10, comma 5) - TESTO NON COORDINATO","https://sisma2016.gov.it/wp-content/uploads/2022/04/ordinanza-n.-33_compressed_signed.pdf"
"OS","ordinanze speciali","34","Ordinanza speciale n. 34 del 20 maggio 2022, ex articolo 11, comma 2, del decreto legge 76 del 2020. “Interventi nel Comune di Matelica”.","20/05/2022","Ordinanza Speciale n. 34 del 20 maggio 2022, registrata in data 25 maggio 2022 al numero 1329","https://sisma2016.gov.it/wp-content/uploads/2022/05/Ord.-Spec.-n.-34-del-20-maggio-2022-Matelica-003_signed.pdf"
"OS","ordinanze speciali","35","Ordinanza speciale n. 35 del 20 maggio 2022, ex articolo 11, comma 2, del decreto legge 76 del 2020. “Interventi di ricostruzione degli immobili del comune di Fiastra”.","20/05/2022","Ordinanza Speciale n. 35 del 20 maggio 2022, registrata in data 25 maggio 2022 al numero 1330","https://sisma2016.gov.it/wp-content/uploads/2022/05/Ord.-spec.-n-35-del-20-maggio-2022-Fiastra_signed.pdf"
"OS","ordinanze speciali","36","Ordinanza speciale n. 36 del 20 maggio 2022, ex articolo 11, comma 2, del decreto legge 76 del 2020. “Interventi di ricostruzione nei Comuni di Force, Rotella, Sant’Angelo in Pontano e disposizioni di modifica delle ordinanze speciali”.","20/05/2022","Ordinanza Speciale n. 36 del 20 maggio 2022, registrata in data 25 maggio 2022 al numero 1332","https://sisma2016.gov.it/wp-content/uploads/2022/05/Ord.-spec.-n.-36-del-20-maggio-2022-Force-Rotella-SantAngelo-in-Pontano_signed.pdf"
"OS","ordinanze speciali","37","Ordinanza speciale n. 37 del 2 novembre 2022 ex articolo 11, comma 2, del decreto legge 76 del 2020. “Disposizioni relative alla demolizione e rimozione delle macerie e agli interventi di cantierizzazione nei centri storici distrutti, Opere di urbanizzazione primaria del Piano attuativo di Ponzano di Civitella del Tronto, e altre disposizioni di modifica e integrazione delle ordinanze speciali”.","02/11/2022","Ordinanza Speciale n. 37 del 02 novembre 2021, registrata in data 30 novembre 2022 al numero 3043","https://sisma2016.gov.it/wp-content/uploads/2022/11/Ordinanza-Speciale-n.-37-del-02.11.2022_signed.pdf"
"OS","ordinanze speciali","38","Ordinanza speciale n. 38 del 23 dicembre 2022 ex articolo 11, comma 2, del decreto-legge 76 del 2020. “Interventi di delocalizzazioni delle frazioni di Libertino, San Giovanni, Fonte del Campo ed alcuni edifici del capoluogo del comune di Accumoli”.","23/12/2022","Ordinanza Speciale n. 38 del 23 dicembre 2022, registrata in data 16 gennaio 2023 al numero 184","https://sisma2016.gov.it/wp-content/uploads/2022/12/Ordinanza-speciale-n.-38-del-23-dicembre-2022-Accumoli_signed.pdf"
"OS","ordinanze speciali","39","Ordinanza speciale n. 39 del 23 dicembre 2022 ex articolo 11, comma 2, del decreto legge 76 del 2020. “Interventi di ricostruzione nel Comune di Preci”.","23/12/2022","Ordinanza Speciale n. 39 del 23 dicembre 2022, registrata in data 16 gennaio 202 al numero 183","https://sisma2016.gov.it/wp-content/uploads/2022/12/Ordinanza-speciale-n.-39-del-23-dicembre-2022-Preci_signed.pdf"
"OS","ordinanze speciali","40","Ordinanza speciale n. 40 del 30 dicembre 2022 ex articolo 11, comma 2, del decreto legge 76 del 2020 “Ripristino delle opere di urbanizzazione nelle frazioni di Pretare, Piedilama, Vezzano, Pescara del Tronto, Tufo, Capodacqua, Trisungo in Comune di Arquata del Tronto”.","30/12/2022","Ordinanza Speciale n. 40 del 30 dicembre 2022, registrata in data 20 gennaio 2023 al numero 270","https://sisma2016.gov.it/wp-content/uploads/2022/12/Ordinanza-Speciale-n.-40-del-30.12.2022-Arquata-Frazioni_signed.pdf"
"OS","ordinanze speciali","41","Ordinanza speciale n. 41 del 30 dicembre 2022 ex articolo 11, comma 2, del decreto legge n. 76 del 2020 “Interventi preordinati alla ricostruzione del Comune di Pioraco – Quartiere La Madonnetta.”","30/12/2022","Ordinanza Speciale n. 41 del 30 dicembre 2022, registrata in data 19 gennaio 2023 al numero 257","https://sisma2016.gov.it/wp-content/uploads/2022/12/Ordinanza-n.-41-del-30-dicembre-2022-PIORACO_signed.pdf"
"OS","ordinanze speciali","42","Ordinanza speciale n. 42 del 31 dicembre 2022 ex articolo 11, comma 2, del decreto legge 76 del 2020 “Disposizioni relative alla ricostruzione delle frazioni del Comune di Amatrice e disposizioni integrative dell’ordinanza n. 2 del 2021”","31/12/2022","Ordinanza Speciale n. 42 del 31 dicembre 2022, registrata in data 20 gennaio 2023 al numero 275","https://sisma2016.gov.it/wp-content/uploads/2022/12/Ordinanza-speciale-n.-42-del-31-dicembre-2022-Amatrice_signed.pdf"
