cup,cig,url_cig
I39H18000400001,Z3C28C4B0F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3C28C4B0F
I39H18000400001,Z452D0878E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z452D0878E
I39H18000400001,ZF12828B87,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF12828B87
I39H18000400001,Z012B3C77A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z012B3C77A
I39H18000400001,Z762B32CB9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z762B32CB9
I39H18000400001,Z9424E1C5B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z9424E1C5B
I41B21002620002,9236269A4A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236269A4A
I41B21002620002,9236345902,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236345902
I41B21002620002,9236353F9A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236353F9A
I41B21002620002,9236313E98,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9236313E98
I41B21002780002,B11DF53EF1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B11DF53EF1
I41B21002780002,9733434BD3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9733434BD3
I41B21003220001,B628DD8507,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B628DD8507
I41B21003220001,9235445250,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9235445250
I41B21003220001,89474938CC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=89474938CC
I41B21003220001,B4C4F80605,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4C4F80605
I41B21003220001,9232881E6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9232881E6B
I41B21003220001,8848472616,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8848472616
I41B21003220001,92350940A9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92350940A9
I41B21003220001,B62A1E3F40,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B62A1E3F40
I41B21003220001,B8D1AF9063,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8D1AF9063
I41B21003220001,92358039BC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92358039BC
I41B21003230001,9235445250,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9235445250
I41B21003230001,92350940A9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92350940A9
I41B21003230001,B372D2A5E7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B372D2A5E7
I41B21003230001,92358039BC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92358039BC
I41B21003230001,B323420A5C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B323420A5C
I41B21003230001,9232881E6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9232881E6B
I41B21003230001,B5CE2F1279,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5CE2F1279
I41B21003690002,92358597F3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92358597F3
I41B21003690002,92351341AB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92351341AB
I41B21003690002,9232962147,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9232962147
I41B21003690002,9235495B90,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9235495B90
I41E21000020001,973623534B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=973623534B
I41E21000020001,B0961E8F43,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0961E8F43
I41E22000090001,B096415AEB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B096415AEB
I41E22000090001,ZAC3A88661,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZAC3A88661
I41J19000010002,B637EA07F6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B637EA07F6
I41J19000010002,B9D4C135C3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9D4C135C3
I41J19000010002,Z4A3A88670,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4A3A88670
I42C21000340001,A02B7B4D94,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A02B7B4D94
I42C21000340001,B6ADCD2199,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6ADCD2199
I42C21000340001,990737507E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=990737507E
I42C21000350001,Z623C53D99,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z623C53D99
I42C21000350001,B69B0F4C47,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B69B0F4C47
I42C21000350001,Z5C3D1515C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5C3D1515C
I42C21000350001,99092625B0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=99092625B0
I42C21000350001,Z283D1F5CA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z283D1F5CA
I42C21000410001,B9828A1B90,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9828A1B90
I42C21000410001,Z9A3A8866E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z9A3A8866E
I43B20000060001,B61DBA3563,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B61DBA3563
I43B20000060001,B92176EDFB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B92176EDFB
I43B20000060001,B98D4D787C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B98D4D787C
I43B20000060001,Z2030E0F99,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2030E0F99
I43B20000060001,B927C6D636,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B927C6D636
I43B20000060001,831302908D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=831302908D
I43B20000060001,B92C0B6FFA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B92C0B6FFA
I43B20000060001,ZDB2D61577,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDB2D61577
I43B20000130001,B94DBFC5C1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B94DBFC5C1
I43B20000130001,98803724E8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=98803724E8
I43B20000130001,Z882F90676,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z882F90676
I43B20000130001,ZB631AC506,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB631AC506
I43B20000130001,ZF8302026F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF8302026F
I43B20000140001,977982788B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=977982788B
I43B20000140001,Z653A9C195,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z653A9C195
I43B20000140001,Z69314EBAF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z69314EBAF
I43B20000140001,Z3A302042B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3A302042B
I43B20000140001,854580093F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=854580093F
I43B20000140001,Z9231AC61B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z9231AC61B
I43B20000150001,ZCC31AC708,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZCC31AC708
I43B20000150001,Z86314EBA8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z86314EBA8
I43B20000150001,8545730F79,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8545730F79
I43B20000150001,Z5230202CB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5230202CB
I43D21002130001,Z55384C0E2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z55384C0E2
I43D21002130001,9159663905,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9159663905
I43D21002130001,B6DDEA8B7F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6DDEA8B7F
I43D21002130001,Z85383178D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z85383178D
I43F20000010001,Z873150F39,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z873150F39
I43F20000010001,ZBA2F28D38,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZBA2F28D38
I43F20000010001,B8D14927D5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8D14927D5
I43F20000010001,ZD431B3ED8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD431B3ED8
I43F20000010001,848386420D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=848386420D
I43G18000060005,B8A8B01DCD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8A8B01DCD
I43G18000060005,Z9C3131128,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z9C3131128
I43H17000010001,B90F2BB2FA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B90F2BB2FA
I43H17000010001,B243D5FF69,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B243D5FF69
I43H17000010001,8145940258,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8145940258
I43H17000010001,81378248CD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=81378248CD
I43H17000010001,82652804D3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=82652804D3
I43H19000260001,92351341AB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92351341AB
I43H19000260001,9232962147,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9232962147
I43H19000260001,9235495B90,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9235495B90
I43H19000260001,92358597F3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=92358597F3
I43H19000470001,87488313BC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=87488313BC
I44E17000520001,Z2D3A88677,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2D3A88677
I44H17000410001,9736239697,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9736239697
I44H17000410001,B5EA70645D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5EA70645D
I44H22000460001,A0425751FD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0425751FD
I44H22000460001,9182106194,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9182106194
I44H22000460001,9882025900,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9882025900
I44H22000480001,B7E0C0E293,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7E0C0E293
I44H22000480001,B1A993437C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1A993437C
I44H22000480001,B1E32A6A10,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1E32A6A10
I44H22000480001,9182106194,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9182106194
I44H22000480001,B7E21B7274,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7E21B7274
I44J19000020001,9860585C26,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9860585C26
I44J19000020001,95159423C2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=95159423C2
I44J19000020001,88253930B3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=88253930B3
I44J19000020001,9364184119,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9364184119
I44J19000020001,8414741FEE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8414741FEE
I45E18000210005,B8D979CADD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8D979CADD
I45F20000400001,9434191CB0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9434191CB0
I45F20000400001,87925154E9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=87925154E9
I45F22000400001,Z293B564BE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z293B564BE
I45F22000410001,ZD43BAE2BE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD43BAE2BE
I45H18000570001,8689494D48,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8689494D48
I45H18000570001,Z4E3122B4B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4E3122B4B
I45H18000570001,B722E84A7E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B722E84A7E
I45H18000580001,8689415C17,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8689415C17
I45H18000580001,B8A91CD9B3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8A91CD9B3
I45H18000580001,ZAC3122A28,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZAC3122A28
I46C19000080001,Z682B74112,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z682B74112
I46C19000080001,Z0B2B3E3AA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0B2B3E3AA
I46C19000080001,8017026325,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8017026325
I46C19000080001,ZD12A90198,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD12A90198
I46C19000080001,Z76287E27C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z76287E27C
I46H22000010001,B14F1AC917,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B14F1AC917
I46H22000010001,9652680B84,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9652680B84
I46H22000010001,A03C64B9D2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A03C64B9D2
I47B18000070001,9946882AB0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9946882AB0
I47B18000070001,8927384654,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8927384654
I47B18000070001,B876A3EE93,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B876A3EE93
I47B18000070001,96499774F0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=96499774F0
I47B18000070001,8502547BBD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8502547BBD
I47B18000070001,B091981FB2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B091981FB2
I47B18000070001,B96184577C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B96184577C
I47B18000070001,9344089A2B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9344089A2B
I47B19000040001,898088089F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=898088089F
I47B19000040001,93730369FD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=93730369FD
I47B19000040001,9641375A56,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9641375A56
I47B19000040001,84200003CF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=84200003CF
I47B19000040001,9431070D28,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9431070D28
I47B19000040001,9185204E1D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9185204E1D
I47B19000040001,9249869160,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9249869160
I47B19000040001,9132009439,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9132009439
I47B19000040001,8420000000,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8420000000
I47B19000040001,9290006379,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9290006379
I47H17001330001,7973197A4D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7973197A4D
I47H17001330001,8069116D29,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8069116D29
I47H17001330001,87496317E9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=87496317E9
I47H17001330001,Z5B3431B4E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5B3431B4E
I47H21003470001,B55AF8A930,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B55AF8A930
I47H21003470001,97379380A8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=97379380A8
I47H21003790002,9686844C8A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9686844C8A
I47H21003790002,B22B0273D5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B22B0273D5
I47H21003800002,B5EA2BA89C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5EA2BA89C
I47H21003800002,97332747CB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=97332747CB
I47H21003810002,ZC13C86C7B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC13C86C7B
I47H21003810002,973515580B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=973515580B
I47H21003810002,B20E08F200,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B20E08F200
I47H21003830002,9733319CEC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9733319CEC
I47H21003830002,Z4F3CB292F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4F3CB292F
I47H21003840002,ZC13B41E09,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC13B41E09
I47H21003840002,97256368B7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=97256368B7
I47H21003850002,B6EF4A2040,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6EF4A2040
I47H21003850002,Z2B3D15F9B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2B3D15F9B
I47H21003850002,9673698C1E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9673698C1E
I48B20000000001,Z7C2C6100D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z7C2C6100D
I48B20000000001,86441122E2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=86441122E2
I48E17000020001,7573312EC1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7573312EC1
I48E17000020001,Z69281E769,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z69281E769
I48E17000020001,B189C9BE35,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B189C9BE35
I48E18001400005,ZCD3A88673,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZCD3A88673
I48E18001400005,B8D979CADD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8D979CADD
I49C22000110001,97329436A5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=97329436A5
I49C22000110001,A003CDFC4F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A003CDFC4F
I49D22000060001,Z673A88669,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z673A88669
I49G17000540005,84127862A1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=84127862A1
I49G19000080005,Z582B3F675,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z582B3F675
I49G19000080005,ZCA29D147D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZCA29D147D
I49G20000120001,Z0B3269AAA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0B3269AAA
I49G20000120001,ZE02D9F9FD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE02D9F9FD
I49G20000120001,8641511079,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8641511079
I51D17000050001,7492325E2B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7492325E2B
I51D23000030001,9996673B85,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9996673B85
I51D23000030001,B8289D4546,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8289D4546
I51D23000030001,B8399A54A2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8399A54A2
I51D23000030001,B74D1D111E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B74D1D111E
I51E20000050001,Z242DBC238,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z242DBC238
I51E20000050001,8496817334,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8496817334
I51E20000050001,ZBB3CCD071,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZBB3CCD071
I51E23000000001,B1C0954CC8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1C0954CC8
I51E23000000001,B2175AADB1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2175AADB1
I51E23000000001,A000086F63,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A000086F63
I51E23000000001,B1C0781B67,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1C0781B67
I51E23000010001,A000BD004F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A000BD004F
I51G18000580006,8065739A60,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8065739A60
I51G18000580006,Z692EB703A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z692EB703A
I51G23000040005,B12B625570,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B12B625570
I51J23000010001,B5D8E5FA56,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5D8E5FA56
I51J23000010001,B70F8BD797,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70F8BD797
I51J23000010001,B992217828,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B992217828
I51J23000010001,9719608A40,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9719608A40
I51J23000010001,B66C43274B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B66C43274B
I52C21000470001,A0330B7A43,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0330B7A43
I52C21000470001,9801972B2C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9801972B2C
I52C21000510005,98640420F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=98640420F8
I52C21000510005,B2C0B98BB4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2C0B98BB4
I52C21000510005,B5A6634E7A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5A6634E7A
I52C21000510005,B17A6E3831,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B17A6E3831
I52E22000850001,A000865E38,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A000865E38
I52E23000130001,A000EA783D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A000EA783D
I53H17000050001,8460962EB5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8460962EB5
I53H17000050001,8302143921,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8302143921
I53H17000050001,ZD135685BB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD135685BB
I53H17000050001,8045827A79,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8045827A79
I53H17000050001,80407393BB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=80407393BB
I53H17000050001,8825134AF4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8825134AF4
I53H18000110001,841271258F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=841271258F
I53H19000790001,B8BBD9198D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BBD9198D
I53H19000790001,Z1F2ECC41D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1F2ECC41D
I53H19000790001,9694661F54,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9694661F54
I53H19000790001,8376191B78,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8376191B78
I53H19000790001,87758951A8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=87758951A8
I53H19000790001,8517420D53,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8517420D53
I53I20000150001,Z45311DA6E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z45311DA6E
I53I20000150001,Z5E37C42AB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5E37C42AB
I53I20000150001,8681195CBB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8681195CBB
I53I20000150001,B60D065C5C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B60D065C5C
I54C18000130001,8312709878,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8312709878
I54C18000140001,Z4D336EE8B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4D336EE8B
I54C18000140001,B0B4802410,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0B4802410
I54C18000140001,ZE033B633B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE033B633B
I54C18000140001,Z743393C83,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z743393C83
I54C18000140001,B10CFE9498,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B10CFE9498
I54C18000140001,8508569542,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8508569542
I54C18000140001,Z963393CDA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z963393CDA
I54C18000140001,ZDD347C833,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDD347C833
I54C18000140001,B0E608653C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0E608653C
I54C18000140001,Z403393C39,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z403393C39
I54J19000020001,9185849266,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9185849266
I54J19000020001,9299876474,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9299876474
